Customer Key,First Name,Last Name,Full Name,Gender,Email,Date First Purchase,City
11271,Danielle,Reed,"Reed, Danielle",Female,danielle23@adventure-works.com,9/27/2022,San Francisco
11272,Lauren,Martinez,"Martinez, Lauren",Female,lauren35@adventure-works.com,9/19/2022,Beverly Hills
11273,Nathan,Lal,"Lal, Nathan",Male,nathan26@adventure-works.com,5/14/2024,La Jolla
11274,Kyle,Foster,"Foster, Kyle",Male,kyle11@adventure-works.com,8/29/2022,Bellingham
11275,Jenny,Rai,"Rai, Jenny",Female,jenny40@adventure-works.com,8/30/2022,Colma
11276,Nancy,Chapman,"Chapman, Nancy",Female,nancy7@adventure-works.com,1/29/2024,Cliffside
11277,Charles,Jackson,"Jackson, Charles",Male,charles15@adventure-works.com,2/2/2024,Royal Oak
11278,Jonathan,Phillips,"Phillips, Jonathan",Male,jonathan35@adventure-works.com,9/16/2022,Edmonds
11279,Amanda,Cook,"Cook, Amanda",Female,amanda3@adventure-works.com,3/3/2024,Everett
11280,Robert,Collins,"Collins, Robert",Male,robert45@adventure-works.com,7/1/2024,Lynnwood
11281,Megan,Barnes,"Barnes, Megan",Female,megan53@adventure-works.com,9/13/2022,Burbank
11282,Christian,Thomas,"Thomas, Christian",Male,christian46@adventure-works.com,8/31/2022,Burien
11283,Arturo,Lal,"Lal, Arturo",Male,arturo33@adventure-works.com,5/29/2024,Berkeley
11284,Theresa,Serrano,"Serrano, Theresa",Female,theresa12@adventure-works.com,2/6/2024,Chula Vista
11285,Jeremy,Anderson,"Anderson, Jeremy",Male,jeremy2@adventure-works.com,7/27/2024,Fremont
11286,Hunter,Griffin,"Griffin, Hunter",Male,hunter16@adventure-works.com,9/21/2022,Torrance
11287,Henry,Garcia,"Garcia, Henry",Male,henry16@adventure-works.com,1/29/2024,Cliffside
11288,Cindy,Sanchez,"Sanchez, Cindy",Female,cindy19@adventure-works.com,3/5/2024,Burbank
11289,Maria,Carter,"Carter, Maria",Female,maria53@adventure-works.com,9/8/2022,Downey
11290,Katelyn,Sanchez,"Sanchez, Katelyn",Female,katelyn26@adventure-works.com,9/20/2022,Lakewood
11291,Jenna,Wright,"Wright, Jenna",Female,jenna19@adventure-works.com,9/4/2022,Lemon Grove
11292,Seth,Phillips,"Phillips, Seth",Male,seth42@adventure-works.com,9/15/2022,San Gabriel
11293,Luke,Long,"Long, Luke",Male,luke28@adventure-works.com,2/24/2024,Port Orchard
11294,Dalton,Clark,"Clark, Dalton",Male,dalton18@adventure-works.com,9/25/2024,Issaquah
11295,Taylor,Lewis,"Lewis, Taylor",Female,taylor67@adventure-works.com,9/25/2022,Concord
11296,Haley,Richardson,"Richardson, Haley",Female,haley10@adventure-works.com,9/1/2022,Everett
11297,Noah,Coleman,"Coleman, Noah",Male,noah2@adventure-works.com,9/26/2022,Burbank
11298,Jon,Luo,"Luo, Jon",Male,jon46@adventure-works.com,9/12/2022,Chula Vista
11299,Orlando,Vazquez,"Vazquez, Orlando",Male,orlando14@adventure-works.com,9/26/2022,Burbank
11300,Fernando,Barnes,"Barnes, Fernando",Male,fernando47@adventure-works.com,1/31/2024,N. Vancouver
11301,Cameron,Rodriguez,"Rodriguez, Cameron",Male,cameron38@adventure-works.com,6/9/2024,Ballard
11302,Spencer,Russell,"Russell, Spencer",Male,spencer22@adventure-works.com,9/6/2022,Corvallis
11303,Julia,Coleman,"Coleman, Julia",Female,julia72@adventure-works.com,9/2/2022,Edmonds
11304,Julia,Garcia,"Garcia, Julia",Female,julia38@adventure-works.com,3/20/2024,Portland
11305,Sean,Evans,"Evans, Sean",Male,sean31@adventure-works.com,3/25/2024,Chula Vista
11306,Micah,Zhou,"Zhou, Micah",Male,micah19@adventure-works.com,6/30/2024,Coronado
11307,Hunter,Rodriguez,"Rodriguez, Hunter",Male,hunter53@adventure-works.com,9/4/2022,Daly City
11308,Ian,Gonzales,"Gonzales, Ian",Male,ian57@adventure-works.com,9/7/2024,Oregon City
11309,Victoria,Lewis,"Lewis, Victoria",Female,victoria20@adventure-works.com,7/9/2024,Beaverton
11310,Erin,Sanders,"Sanders, Erin",Female,erin7@adventure-works.com,8/12/2024,San Francisco
11311,Gabrielle,Lopez,"Lopez, Gabrielle",Female,gabrielle63@adventure-works.com,4/18/2024,Lynnwood
11312,Sara,Richardson,"Richardson, Sara",Female,sara10@adventure-works.com,5/17/2024,Lynnwood
11313,Trevor,Jenkins,"Jenkins, Trevor",Male,trevor6@adventure-works.com,5/7/2024,Port Orchard
11314,Mya,Flores,"Flores, Mya",Female,mya13@adventure-works.com,2/25/2024,Issaquah
11315,Hailey,Ward,"Ward, Hailey",Female,hailey12@adventure-works.com,5/20/2024,Port Orchard
11316,Luke,Allen,"Allen, Luke",Male,luke52@adventure-works.com,1/12/2024,Langford
11317,Victoria,Russell,"Russell, Victoria",Female,victoria66@adventure-works.com,9/1/2022,Salem
11318,Jessica,Wilson,"Wilson, Jessica",Female,jessica54@adventure-works.com,10/17/2024,Edmonds
11319,Jade,Bailey,"Bailey, Jade",Female,jade13@adventure-works.com,9/9/2022,Oakland
11320,Morgan,Hill,"Hill, Morgan",Female,morgan19@adventure-works.com,6/15/2024,Glendale
11321,Terrance,Raman,"Raman, Terrance",Male,terrance9@adventure-works.com,2/23/2024,Burien
11322,Sydney,Garcia,"Garcia, Sydney",Female,sydney78@adventure-works.com,3/24/2024,Bremerton
11323,Jose,Patterson,"Patterson, Jose",Male,jose33@adventure-works.com,9/10/2022,Daly City
11324,Zachary,Anderson,"Anderson, Zachary",Male,zachary39@adventure-works.com,9/26/2022,Glendale
11325,Elijah,Ross,"Ross, Elijah",Male,elijah7@adventure-works.com,9/19/2022,Seattle
11326,Rafael,Xie,"Xie, Rafael",Male,rafael26@adventure-works.com,9/15/2022,Beverly Hills
11327,Jaime,Moreno,"Moreno, Jaime",Male,jaime48@adventure-works.com,9/26/2022,Burbank
11328,Julian,Griffin,"Griffin, Julian",Male,julian20@adventure-works.com,1/5/2024,Newton
11329,Andy,Alvarez,"Alvarez, Andy",Male,andy9@adventure-works.com,9/25/2022,Concord
11330,Ryan,Thompson,"Thompson, Ryan",Male,ryan38@adventure-works.com,2/12/2024,Oak Bay
11331,Samantha,Jenkins,"Jenkins, Samantha",Female,samantha32@adventure-works.com,2/7/2024,Shawnee
11332,Deanna,Ramos,"Ramos, Deanna",Female,deanna44@adventure-works.com,10/15/2022,Berlin
11333,Emily,Miller,"Miller, Emily",Female,emily6@adventure-works.com,3/21/2022,Newcastle upon Tyne
11334,Nicole,Brown,"Brown, Nicole",Female,nicole4@adventure-works.com,3/4/2022,Stoke-on-Trent
11335,Carla,Raman,"Raman, Carla",Female,carla14@adventure-works.com,10/23/2022,Hof
11336,Shaun,Raji,"Raji, Shaun",Male,shaun21@adventure-works.com,9/27/2023,Paris
11337,Jerome,Romero,"Romero, Jerome",Male,jerome7@adventure-works.com,3/9/2022,Watford
11338,Frank,Navarro,"Navarro, Frank",Male,frank17@adventure-works.com,10/11/2022,Bonn
11339,Dennis,She,"She, Dennis",Male,dennis25@adventure-works.com,10/7/2023,Paris
11340,Melody,Munoz,"Munoz, Melody",Female,melody8@adventure-works.com,10/27/2023,Paris
11341,Randy,Zeng,"Zeng, Randy",Male,randy24@adventure-works.com,4/11/2022,Cheltenham
11342,Marshall,Wang,"Wang, Marshall",Male,marshall0@adventure-works.com,7/12/2024,Boulogne-sur-Mer
11343,Arthur,Carlson,"Carlson, Arthur",Male,arthur41@adventure-works.com,4/4/2022,Oxon
11344,Jessie,Jimenez,"Jimenez, Jessie",Female,jessie3@adventure-works.com,5/13/2022,Oxford
11345,Robin,Ramos,"Ramos, Robin",Female,robin13@adventure-works.com,10/22/2023,Tremblay-en-France
11346,Deanna,Gutierrez,"Gutierrez, Deanna",Female,deanna37@adventure-works.com,10/1/2023,Paris
11347,Roy,Navarro,"Navarro, Roy",Male,roy30@adventure-works.com,3/16/2024,Braunschweig
11348,Shawn,Rai,"Rai, Shawn",Male,shawn19@adventure-works.com,3/31/2024,Paderborn
11349,Mindy,Luo,"Luo, Mindy",Female,mindy10@adventure-works.com,1/13/2025,München
11350,Cara,Zhou,"Zhou, Cara",Female,cara5@adventure-works.com,2/5/2024,Peterborough
11351,Anne,Ramos,"Ramos, Anne",Female,anne19@adventure-works.com,6/12/2022,London
11352,Raymond,Rodriguez,"Rodriguez, Raymond",Male,raymond20@adventure-works.com,5/1/2024,Pantin
11353,Carrie,Ortega,"Ortega, Carrie",Female,carrie19@adventure-works.com,6/12/2022,Warrington
11354,Deanna,Suarez,"Suarez, Deanna",Female,deanna45@adventure-works.com,12/3/2024,Grevenbroich
11355,Roberto,Gutierrez,"Gutierrez, Roberto",Male,roberto11@adventure-works.com,9/26/2024,Wokingham
11356,Terrence,Carson,"Carson, Terrence",Male,terrence15@adventure-works.com,5/10/2022,Lavender Bay
11357,Ramon,Ye,"Ye, Ramon",Male,ramon9@adventure-works.com,6/18/2022,Caloundra
11358,Cynthia,Malhotra,"Malhotra, Cynthia",Female,cynthia9@adventure-works.com,6/28/2022,Coffs Harbour
11359,Jarrod,Prasad,"Prasad, Jarrod",Male,jarrod9@adventure-works.com,6/13/2022,Malabar
11360,Tyrone,Serrano,"Serrano, Tyrone",Male,tyrone15@adventure-works.com,6/27/2022,Rockhampton
11361,Cindy,Ramos,"Ramos, Cindy",Female,cindy22@adventure-works.com,10/1/2024,Newcastle
11362,Damien,Shan,"Shan, Damien",Male,damien26@adventure-works.com,3/29/2024,Cranbourne
11363,Julian,Ross,"Ross, Julian",Male,julian5@adventure-works.com,6/8/2022,Melbourne
11364,Jennifer,Collins,"Collins, Jennifer",Female,jennifer6@adventure-works.com,6/7/2022,Geelong
11365,Brittney,Sun,"Sun, Brittney",Female,brittney12@adventure-works.com,5/31/2022,Findon
11366,Virginia,Patel,"Patel, Virginia",Female,virginia4@adventure-works.com,6/24/2024,Seaford
11367,Calvin,Nara,"Nara, Calvin",Male,calvin15@adventure-works.com,7/7/2024,North Sydney
11368,Edward,Miller,"Miller, Edward",Male,edward28@adventure-works.com,6/24/2022,Rockhampton
11369,Ashlee,Tang,"Tang, Ashlee",Female,ashlee11@adventure-works.com,7/5/2024,Findon
11370,Alicia,Xu,"Xu, Alicia",Female,alicia3@adventure-works.com,7/13/2024,South Melbourne
11371,Lacey,Jai,"Jai, Lacey",Female,lacey1@adventure-works.com,11/7/2024,Rockhampton
11372,Wendy,Romero,"Romero, Wendy",Female,wendy8@adventure-works.com,6/7/2022,Brisbane
11373,Carly,Luo,"Luo, Carly",Female,carly5@adventure-works.com,8/27/2024,Salzgitter
11374,Jimmy,Ortega,"Ortega, Jimmy",Male,jimmy26@adventure-works.com,4/15/2024,Werne
11375,Francisco,Martinez,"Martinez, Francisco",Male,francisco19@adventure-works.com,10/17/2024,High Wycombe
11376,Lance,Vazquez,"Vazquez, Lance",Male,lance14@adventure-works.com,10/15/2024,Liverpool
11377,David,Robinett,"Robinett, David",Male,david22@adventure-works.com,2/28/2024,Solingen
11378,Shannon,Liang,"Liang, Shannon",Female,shannon15@adventure-works.com,10/17/2023,Metz
11379,Gary,Vazquez,"Vazquez, Gary",Male,gary25@adventure-works.com,10/2/2023,Boulogne-Billancourt
11380,Mitchell,Kumar,"Kumar, Mitchell",Male,mitchell7@adventure-works.com,10/11/2022,Saarlouis
11381,Meredith,Raman,"Raman, Meredith",Female,meredith11@adventure-works.com,6/12/2022,London
11382,Edward,Patterson,"Patterson, Edward",Male,edward59@adventure-works.com,11/3/2023,Roubaix
11383,Marie,Gill,"Gill, Marie",Female,marie37@adventure-works.com,1/1/2025,Roissy en Brie
11384,Tiffany,Wang,"Wang, Tiffany",Female,tiffany1@adventure-works.com,8/2/2024,Les Ulis
11385,Miguel,Allen,"Allen, Miguel",Male,miguel24@adventure-works.com,7/6/2024,York
11386,Jaclyn,Cai,"Cai, Jaclyn",Female,jaclyn22@adventure-works.com,11/2/2024,Darmstadt
11387,Megan,Ramirez,"Ramirez, Megan",Female,megan44@adventure-works.com,7/26/2022,Gateshead
11388,Joseph,Martin,"Martin, Joseph",Male,joseph21@adventure-works.com,7/3/2022,York
11389,Karl,Shan,"Shan, Karl",Male,karl11@adventure-works.com,11/17/2024,Duesseldorf
11390,Christine,Raji,"Raji, Christine",Female,christine16@adventure-works.com,11/7/2024,Saint Germain en Laye
11391,Lindsay,Xie,"Xie, Lindsay",Female,lindsay3@adventure-works.com,10/26/2024,Salzgitter
11392,Willie,Zhao,"Zhao, Willie",Male,willie8@adventure-works.com,3/29/2024,Frankfurt
11393,Kurt,Pal,"Pal, Kurt",Male,kurt12@adventure-works.com,7/16/2024,Saint Ouen
11394,George,McDonald,"McDonald, George",Male,george13@adventure-works.com,7/4/2022,Milton Keynes
11395,Beth,Gutierrez,"Gutierrez, Beth",Female,beth13@adventure-works.com,11/14/2022,Frankfurt
11396,Ian,Lopez,"Lopez, Ian",Male,ian27@adventure-works.com,10/26/2024,Saarlouis
11397,Latoya,Shan,"Shan, Latoya",Female,latoya9@adventure-works.com,7/7/2024,Paris
11398,Colin,Nath,"Nath, Colin",Male,colin41@adventure-works.com,7/3/2022,Newcastle upon Tyne
11399,Brenda,Mehta,"Mehta, Brenda",Female,brenda17@adventure-works.com,4/13/2024,Paris
11400,Franklin,Raji,"Raji, Franklin",Male,franklin38@adventure-works.com,7/15/2022,London
11401,Linda,Navarro,"Navarro, Linda",Female,linda25@adventure-works.com,10/28/2023,Paris
11402,Kelli,Cai,"Cai, Kelli",Female,kelli21@adventure-works.com,11/7/2023,Orleans
11403,Nancy,Schmidt,"Schmidt, Nancy",Female,nancy13@adventure-works.com,10/28/2023,Saint Ouen
11404,Megan,Taylor,"Taylor, Megan",Female,megan12@adventure-works.com,2/10/2024,Kassel
11405,Bonnie,Goel,"Goel, Bonnie",Female,bonnie25@adventure-works.com,3/31/2024,Bonn
11406,Latoya,Xu,"Xu, Latoya",Female,latoya4@adventure-works.com,11/4/2023,Paris
11407,Mario,She,"She, Mario",Male,mario0@adventure-works.com,6/23/2024,Münster
11408,Darren,Gill,"Gill, Darren",Male,darren36@adventure-works.com,3/5/2024,London
11409,Jacqueline,Hayes,"Hayes, Jacqueline",Female,jacqueline23@adventure-works.com,11/17/2023,Saint Germain en Laye
11410,Maurice,Goel,"Goel, Maurice",Male,maurice20@adventure-works.com,11/13/2023,Paris
11411,Devin,Ross,"Ross, Devin",Male,devin69@adventure-works.com,8/4/2024,Ingolstadt
11412,Sydney,Bryant,"Bryant, Sydney",Female,sydney40@adventure-works.com,11/5/2022,Ingolstadt
11413,Megan,Stewart,"Stewart, Megan",Female,megan27@adventure-works.com,8/10/2022,Gateshead
11414,Ian,Richardson,"Richardson, Ian",Male,ian76@adventure-works.com,8/13/2022,Kirkby
11415,Randy,She,"She, Randy",Male,randy25@adventure-works.com,8/16/2024,Darmstadt
11416,Katrina,Becker,"Becker, Katrina",Female,katrina19@adventure-works.com,11/7/2023,Croix
11417,Lacey,Zheng,"Zheng, Lacey",Female,lacey32@adventure-works.com,11/4/2023,Pantin
11418,Rafael,Hu,"Hu, Rafael",Male,rafael20@adventure-works.com,12/17/2024,Paderborn
11419,Kyle,Scott,"Scott, Kyle",Male,kyle43@adventure-works.com,3/12/2024,Watford
11420,Jordan,Turner,"Turner, Jordan",Male,jordan59@adventure-works.com,11/1/2023,Roubaix
11421,Amy,Sun,"Sun, Amy",Female,amy19@adventure-works.com,11/3/2022,Offenbach
11422,Dustin,Deng,"Deng, Dustin",Male,dustin1@adventure-works.com,8/22/2022,Liverpool
11423,Jasmine,Stewart,"Stewart, Jasmine",Female,jasmine22@adventure-works.com,12/10/2022,Hamburg
11424,Pamela,Garcia,"Garcia, Pamela",Female,pamela18@adventure-works.com,4/21/2024,Berlin
11425,Ariana,Gray,"Gray, Ariana",Female,ariana5@adventure-works.com,11/22/2023,Metz
11426,Kristopher,Mehta,"Mehta, Kristopher",Male,kristopher12@adventure-works.com,4/9/2024,Braunschweig
11427,Desiree,Dominguez,"Dominguez, Desiree",Female,desiree9@adventure-works.com,12/20/2022,Kiel
11428,Deanna,Perez,"Perez, Deanna",Female,deanna24@adventure-works.com,12/5/2022,Poing
11429,Marco,Lopez,"Lopez, Marco",Male,marco17@adventure-works.com,12/14/2023,Sèvres
11430,Casey,Yuan,"Yuan, Casey",Female,casey7@adventure-works.com,3/19/2024,Bottrop
11431,Bryant,Garcia,"Garcia, Bryant",Male,bryant14@adventure-works.com,12/21/2022,Hof
11432,Dominique,Prasad,"Prasad, Dominique",Female,dominique7@adventure-works.com,12/10/2023,Roissy en Brie
11433,Maurice,Shan,"Shan, Maurice",Male,maurice11@adventure-works.com,12/2/2023,Tremblay-en-France
11434,Andre,Lopez,"Lopez, Andre",Male,andre16@adventure-works.com,6/15/2024,West Sussex
11435,Robin,Romero,"Romero, Robin",Female,robin5@adventure-works.com,1/4/2025,Kiel
11436,Taylor,Cox,"Cox, Taylor",Female,taylor13@adventure-works.com,5/22/2024,Watford
11437,Alfredo,Moreno,"Moreno, Alfredo",Male,alfredo7@adventure-works.com,12/19/2024,Villeneuve-d'Ascq
11438,Jenny,Nara,"Nara, Jenny",Female,jenny39@adventure-works.com,2/5/2024,Werne
11439,Janet,Munoz,"Munoz, Janet",Female,janet12@adventure-works.com,11/29/2023,Paris La Defense
11440,Sergio,Weber,"Weber, Sergio",Male,sergio4@adventure-works.com,3/27/2024,Lille
11441,Erika,Gomez,"Gomez, Erika",Female,erika0@adventure-works.com,1/8/2025,Paris
11442,Joseph,Harris,"Harris, Joseph",Male,joseph20@adventure-works.com,9/29/2024,Tremblay-en-France
11443,Grace,Griffin,"Griffin, Grace",Female,grace67@adventure-works.com,6/7/2022,Hobart
11444,Tina,Mehta,"Mehta, Tina",Female,tina15@adventure-works.com,6/1/2022,Bendigo
11445,Kari,Kim,"Kim, Kari",Female,kari3@adventure-works.com,6/6/2022,Silverwater
11446,Bethany,Chander,"Chander, Bethany",Female,bethany19@adventure-works.com,6/18/2022,Lane Cove
11447,Jennifer,Roberts,"Roberts, Jennifer",Female,jennifer15@adventure-works.com,6/28/2022,Hervey Bay
11448,Kyle,Patterson,"Patterson, Kyle",Male,kyle5@adventure-works.com,6/16/2022,Melbourne
11449,Alvin,Hu,"Hu, Alvin",Male,alvin19@adventure-works.com,6/19/2022,Seaford
11450,Brett,Mehta,"Mehta, Brett",Male,brett13@adventure-works.com,6/29/2022,Cloverdale
11451,Ruben,Muñoz,"Muñoz, Ruben",Male,ruben30@adventure-works.com,7/29/2022,Newcastle
11452,Erika,Rubio,"Rubio, Erika",Female,erika18@adventure-works.com,7/11/2022,Caloundra
11453,Stanley,Malhotra,"Malhotra, Stanley",Male,stanley5@adventure-works.com,7/15/2022,Hobart
11454,Melinda,Navarro,"Navarro, Melinda",Female,melinda5@adventure-works.com,7/31/2022,Melbourne
11455,Ross,Sanz,"Sanz, Ross",Male,ross38@adventure-works.com,7/1/2022,Melton
11456,Jon,Gao,"Gao, Jon",Male,jon35@adventure-works.com,7/17/2022,St. Leonards
11457,Jaime,Gutierrez,"Gutierrez, Jaime",Female,jaime12@adventure-works.com,7/17/2022,Wollongong
11458,Bianca,Liu,"Liu, Bianca",Female,bianca3@adventure-works.com,3/30/2024,Springwood
11459,Tasha,Deng,"Deng, Tasha",Female,tasha1@adventure-works.com,7/27/2022,Port Macquarie
11460,Melvin,Chande,"Chande, Melvin",Male,melvin13@adventure-works.com,7/21/2022,Cranbourne
11461,Victor,Jimenez,"Jimenez, Victor",Male,victor7@adventure-works.com,7/31/2022,Lavender Bay
11462,Laura,Lin,"Lin, Laura",Female,laura14@adventure-works.com,7/16/2022,Matraville
11463,Alisha,Beck,"Beck, Alisha",Female,alisha45@adventure-works.com,3/5/2024,Cloverdale
11464,Alejandro,Huang,"Huang, Alejandro",Male,alejandro8@adventure-works.com,7/22/2022,South Melbourne
11465,Louis,Luo,"Luo, Louis",Male,louis23@adventure-works.com,7/14/2022,Gold Coast
11466,Grant,Tang,"Tang, Grant",Male,grant6@adventure-works.com,5/22/2024,Lavender Bay
11467,Arturo,Zheng,"Zheng, Arturo",Male,arturo21@adventure-works.com,7/31/2024,St. Leonards
11468,Jaclyn,Andersen,"Andersen, Jaclyn",Female,jaclyn37@adventure-works.com,8/8/2022,York
11469,Edwin,Raji,"Raji, Edwin",Male,edwin44@adventure-works.com,8/9/2024,York
11470,Jay,Suarez,"Suarez, Jay",Male,jay49@adventure-works.com,1/22/2023,Stuttgart
11471,Latasha,Suarez,"Suarez, Latasha",Female,latasha19@adventure-works.com,5/17/2024,Chatou
11472,Kenneth,Kumar,"Kumar, Kenneth",Male,kenneth7@adventure-works.com,7/26/2022,Hawthorne
11473,Grace,Henderson,"Henderson, Grace",Female,grace52@adventure-works.com,6/2/2024,Drancy
11474,Melvin,Xu,"Xu, Melvin",Male,melvin5@adventure-works.com,9/26/2024,Peterborough
11475,Cesar,Subram,"Subram, Cesar",Male,cesar12@adventure-works.com,4/23/2024,London
11476,Erika,Navarro,"Navarro, Erika",Female,erika7@adventure-works.com,11/1/2024,Kirkby
11477,Tristan,Hughes,"Hughes, Tristan",Male,tristan12@adventure-works.com,9/25/2024,Darmstadt
11478,Billy,Hernandez,"Hernandez, Billy",Male,billy5@adventure-works.com,4/19/2024,Sèvres
11479,Darryl,Wu,"Wu, Darryl",Male,darryl6@adventure-works.com,12/5/2023,Saint Ouen
11480,Colleen,Ma,"Ma, Colleen",Female,colleen16@adventure-works.com,12/25/2023,Tremblay-en-France
11481,Erica,Hu,"Hu, Erica",Female,erica19@adventure-works.com,1/27/2023,Braunschweig
11482,Adrienne,Torres,"Torres, Adrienne",Female,adrienne8@adventure-works.com,9/8/2022,Warrington
11483,Calvin,Chande,"Chande, Calvin",Male,calvin13@adventure-works.com,12/22/2023,Paris
11484,Erick,Sai,"Sai, Erick",Male,erick5@adventure-works.com,1/2/2023,Neunkirchen
11485,Donald,Chandra,"Chandra, Donald",Male,donald4@adventure-works.com,9/14/2022,Esher-Molesey
11486,Ariana,Rogers,"Rogers, Ariana",Female,ariana17@adventure-works.com,11/24/2024,Erlangen
11487,Morgan,Jones,"Jones, Morgan",Female,morgan26@adventure-works.com,12/15/2024,Dunkerque
11488,Jermaine,Lopez,"Lopez, Jermaine",Male,jermaine15@adventure-works.com,10/28/2022,London
11489,Deborah,Goel,"Goel, Deborah",Female,deborah21@adventure-works.com,10/28/2022,Oxford
11490,Danny,Rubio,"Rubio, Danny",Male,danny22@adventure-works.com,4/4/2024,Paris La Defense
11491,Andre,Perez,"Perez, Andre",Male,andre20@adventure-works.com,11/7/2022,London
11492,Terrence,Chander,"Chander, Terrence",Male,terrence16@adventure-works.com,2/11/2023,Eilenburg
11493,Dawn,Wu,"Wu, Dawn",Female,dawn8@adventure-works.com,11/14/2022,London
11494,Jimmy,Gutierrez,"Gutierrez, Jimmy",Male,jimmy14@adventure-works.com,12/23/2022,Runcorn
11495,Francis,Jimenez,"Jimenez, Francis",Male,francis3@adventure-works.com,10/26/2024,Bonn
11496,Gary,Ortega,"Ortega, Gary",Male,gary31@adventure-works.com,11/30/2022,Warrington
11497,Katrina,Nath,"Nath, Katrina",Female,katrina17@adventure-works.com,11/4/2024,Newcastle upon Tyne
